node1,node2,Subtype1,Subtype2,Type,EdgeLabel,Source,key
p50,LD78BETA,expression,,pp,-->,hsa04620,hsa046202165
p50,SCYA3L,expression,,pp,-->,hsa04620,hsa046202166
p50,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202167
NFKB1,CCL4L1,expression,,pp,-->,hsa04620,hsa046202168
NFKB1,AT744.2,expression,,pp,-->,hsa04620,hsa046202169
NFKB1,CCL4L,expression,,pp,-->,hsa04620,hsa046202170
NFKB1,LAG-1,expression,,pp,-->,hsa04620,hsa046202171
NFKB1,LAG1,expression,,pp,-->,hsa04620,hsa046202172
NFKB1,SCYA4L,expression,,pp,-->,hsa04620,hsa046202173
NFKB1,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202174
NFKB1,CCL4L2,expression,,pp,-->,hsa04620,hsa046202175
EBP-1,CCL4L1,expression,,pp,-->,hsa04620,hsa046202176
EBP-1,AT744.2,expression,,pp,-->,hsa04620,hsa046202177
EBP-1,CCL4L,expression,,pp,-->,hsa04620,hsa046202178
EBP-1,LAG-1,expression,,pp,-->,hsa04620,hsa046202179
EBP-1,LAG1,expression,,pp,-->,hsa04620,hsa046202180
EBP-1,SCYA4L,expression,,pp,-->,hsa04620,hsa046202181
EBP-1,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202182
EBP-1,CCL4L2,expression,,pp,-->,hsa04620,hsa046202183
KBF1,CCL4L1,expression,,pp,-->,hsa04620,hsa046202184
KBF1,AT744.2,expression,,pp,-->,hsa04620,hsa046202185
KBF1,CCL4L,expression,,pp,-->,hsa04620,hsa046202186
KBF1,LAG-1,expression,,pp,-->,hsa04620,hsa046202187
KBF1,LAG1,expression,,pp,-->,hsa04620,hsa046202188
KBF1,SCYA4L,expression,,pp,-->,hsa04620,hsa046202189
KBF1,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202190
KBF1,CCL4L2,expression,,pp,-->,hsa04620,hsa046202191
NF-kB1,CCL4L1,expression,,pp,-->,hsa04620,hsa046202192
NF-kB1,AT744.2,expression,,pp,-->,hsa04620,hsa046202193
NF-kB1,CCL4L,expression,,pp,-->,hsa04620,hsa046202194
NF-kB1,LAG-1,expression,,pp,-->,hsa04620,hsa046202195
NF-kB1,LAG1,expression,,pp,-->,hsa04620,hsa046202196
NF-kB1,SCYA4L,expression,,pp,-->,hsa04620,hsa046202197
NF-kB1,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202198
NF-kB1,CCL4L2,expression,,pp,-->,hsa04620,hsa046202199
NF-kappa-B,CCL4L1,expression,,pp,-->,hsa04620,hsa046202200
NF-kappa-B,AT744.2,expression,,pp,-->,hsa04620,hsa046202201
NF-kappa-B,CCL4L,expression,,pp,-->,hsa04620,hsa046202202
NF-kappa-B,LAG-1,expression,,pp,-->,hsa04620,hsa046202203
NF-kappa-B,LAG1,expression,,pp,-->,hsa04620,hsa046202204
NF-kappa-B,SCYA4L,expression,,pp,-->,hsa04620,hsa046202205
NF-kappa-B,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202206
NF-kappa-B,CCL4L2,expression,,pp,-->,hsa04620,hsa046202207
NF-kappaB,CCL4L1,expression,,pp,-->,hsa04620,hsa046202208
NF-kappaB,AT744.2,expression,,pp,-->,hsa04620,hsa046202209
NF-kappaB,CCL4L,expression,,pp,-->,hsa04620,hsa046202210
NF-kappaB,LAG-1,expression,,pp,-->,hsa04620,hsa046202211
NF-kappaB,LAG1,expression,,pp,-->,hsa04620,hsa046202212
NF-kappaB,SCYA4L,expression,,pp,-->,hsa04620,hsa046202213
NF-kappaB,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202214
NF-kappaB,CCL4L2,expression,,pp,-->,hsa04620,hsa046202215
NFKB-p105,CCL4L1,expression,,pp,-->,hsa04620,hsa046202216
NFKB-p105,AT744.2,expression,,pp,-->,hsa04620,hsa046202217
NFKB-p105,CCL4L,expression,,pp,-->,hsa04620,hsa046202218
NFKB-p105,LAG-1,expression,,pp,-->,hsa04620,hsa046202219
NFKB-p105,LAG1,expression,,pp,-->,hsa04620,hsa046202220
NFKB-p105,SCYA4L,expression,,pp,-->,hsa04620,hsa046202221
NFKB-p105,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202222
NFKB-p105,CCL4L2,expression,,pp,-->,hsa04620,hsa046202223
NFKB-p50,CCL4L1,expression,,pp,-->,hsa04620,hsa046202224
NFKB-p50,AT744.2,expression,,pp,-->,hsa04620,hsa046202225
NFKB-p50,CCL4L,expression,,pp,-->,hsa04620,hsa046202226
NFKB-p50,LAG-1,expression,,pp,-->,hsa04620,hsa046202227
NFKB-p50,LAG1,expression,,pp,-->,hsa04620,hsa046202228
NFKB-p50,SCYA4L,expression,,pp,-->,hsa04620,hsa046202229
NFKB-p50,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202230
NFKB-p50,CCL4L2,expression,,pp,-->,hsa04620,hsa046202231
NFkappaB,CCL4L1,expression,,pp,-->,hsa04620,hsa046202232
NFkappaB,AT744.2,expression,,pp,-->,hsa04620,hsa046202233
NFkappaB,CCL4L,expression,,pp,-->,hsa04620,hsa046202234
NFkappaB,LAG-1,expression,,pp,-->,hsa04620,hsa046202235
NFkappaB,LAG1,expression,,pp,-->,hsa04620,hsa046202236
NFkappaB,SCYA4L,expression,,pp,-->,hsa04620,hsa046202237
NFkappaB,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202238
NFkappaB,CCL4L2,expression,,pp,-->,hsa04620,hsa046202239
p105,CCL4L1,expression,,pp,-->,hsa04620,hsa046202240
p105,AT744.2,expression,,pp,-->,hsa04620,hsa046202241
p105,CCL4L,expression,,pp,-->,hsa04620,hsa046202242
p105,LAG-1,expression,,pp,-->,hsa04620,hsa046202243
p105,LAG1,expression,,pp,-->,hsa04620,hsa046202244
p105,SCYA4L,expression,,pp,-->,hsa04620,hsa046202245
p105,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202246
p105,CCL4L2,expression,,pp,-->,hsa04620,hsa046202247
p50,CCL4L1,expression,,pp,-->,hsa04620,hsa046202248
p50,AT744.2,expression,,pp,-->,hsa04620,hsa046202249
p50,CCL4L,expression,,pp,-->,hsa04620,hsa046202250
p50,LAG-1,expression,,pp,-->,hsa04620,hsa046202251
p50,LAG1,expression,,pp,-->,hsa04620,hsa046202252
p50,SCYA4L,expression,,pp,-->,hsa04620,hsa046202253
p50,SCYA4L1,expression,,pp,-->,hsa04620,hsa046202254
p50,CCL4L2,expression,,pp,-->,hsa04620,hsa046202255
MAP3K7,IKBKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202256
MAP3K7,IKK-beta,activation,phosphorylation,pp,-->,hsa04620,hsa046202257
MAP3K7,IKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202258
MAP3K7,IKKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202259
MAP3K7,IMD15,activation,phosphorylation,pp,-->,hsa04620,hsa046202260
MAP3K7,NFKBIKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202261
MEKK7,IKBKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202262
MEKK7,IKK-beta,activation,phosphorylation,pp,-->,hsa04620,hsa046202263
MEKK7,IKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202264
MEKK7,IKKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202265
MEKK7,IMD15,activation,phosphorylation,pp,-->,hsa04620,hsa046202266
MEKK7,NFKBIKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202267
TAK1,IKBKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202268
TAK1,IKK-beta,activation,phosphorylation,pp,-->,hsa04620,hsa046202269
TAK1,IKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202270
TAK1,IKKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202271
TAK1,IMD15,activation,phosphorylation,pp,-->,hsa04620,hsa046202272
TAK1,NFKBIKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202273
TGF1a,IKBKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202274
TGF1a,IKK-beta,activation,phosphorylation,pp,-->,hsa04620,hsa046202275
TGF1a,IKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202276
TGF1a,IKKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202277
TGF1a,IMD15,activation,phosphorylation,pp,-->,hsa04620,hsa046202278
TGF1a,NFKBIKB,activation,phosphorylation,pp,-->,hsa04620,hsa046202279
MAP3K7,MAP2K3,activation,phosphorylation,pp,-->,hsa04620,hsa046202280
MAP3K7,MAPKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202281
MAP3K7,MEK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202282
MAP3K7,MKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202283
MAP3K7,PRKMK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202284
MAP3K7,SAPKK-2,activation,phosphorylation,pp,-->,hsa04620,hsa046202285
MAP3K7,SAPKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202286
MEKK7,MAP2K3,activation,phosphorylation,pp,-->,hsa04620,hsa046202287
MEKK7,MAPKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202288
MEKK7,MEK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202289
MEKK7,MKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202290
MEKK7,PRKMK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202291
MEKK7,SAPKK-2,activation,phosphorylation,pp,-->,hsa04620,hsa046202292
MEKK7,SAPKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202293
TAK1,MAP2K3,activation,phosphorylation,pp,-->,hsa04620,hsa046202294
TAK1,MAPKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202295
TAK1,MEK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202296
TAK1,MKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202297
TAK1,PRKMK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202298
TAK1,SAPKK-2,activation,phosphorylation,pp,-->,hsa04620,hsa046202299
TAK1,SAPKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202300
TGF1a,MAP2K3,activation,phosphorylation,pp,-->,hsa04620,hsa046202301
TGF1a,MAPKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202302
TGF1a,MEK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202303
TGF1a,MKK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202304
TGF1a,PRKMK3,activation,phosphorylation,pp,-->,hsa04620,hsa046202305
TGF1a,SAPKK-2,activation,phosphorylation,pp,-->,hsa04620,hsa046202306
TGF1a,SAPKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202307
MAP3K7,MAP2K7,activation,phosphorylation,pp,-->,hsa04620,hsa046202308
MAP3K7,JNKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202309
MAP3K7,MAPKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202310
MAP3K7,MEK,activation,phosphorylation,pp,-->,hsa04620,hsa046202311
MAP3K7,MEK_7,activation,phosphorylation,pp,-->,hsa04620,hsa046202312
MAP3K7,MKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202313
MAP3K7,PRKMK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202314
MAP3K7,SAPKK-4,activation,phosphorylation,pp,-->,hsa04620,hsa046202315
MAP3K7,SAPKK4,activation,phosphorylation,pp,-->,hsa04620,hsa046202316
MEKK7,MAP2K7,activation,phosphorylation,pp,-->,hsa04620,hsa046202317
MEKK7,JNKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202318
MEKK7,MAPKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202319
MEKK7,MEK,activation,phosphorylation,pp,-->,hsa04620,hsa046202320
MEKK7,MEK_7,activation,phosphorylation,pp,-->,hsa04620,hsa046202321
MEKK7,MKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202322
MEKK7,PRKMK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202323
MEKK7,SAPKK-4,activation,phosphorylation,pp,-->,hsa04620,hsa046202324
MEKK7,SAPKK4,activation,phosphorylation,pp,-->,hsa04620,hsa046202325
TAK1,MAP2K7,activation,phosphorylation,pp,-->,hsa04620,hsa046202326
TAK1,JNKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202327
TAK1,MAPKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202328
TAK1,MEK,activation,phosphorylation,pp,-->,hsa04620,hsa046202329
TAK1,MEK_7,activation,phosphorylation,pp,-->,hsa04620,hsa046202330
TAK1,MKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202331
TAK1,PRKMK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202332
TAK1,SAPKK-4,activation,phosphorylation,pp,-->,hsa04620,hsa046202333
TAK1,SAPKK4,activation,phosphorylation,pp,-->,hsa04620,hsa046202334
TGF1a,MAP2K7,activation,phosphorylation,pp,-->,hsa04620,hsa046202335
TGF1a,JNKK2,activation,phosphorylation,pp,-->,hsa04620,hsa046202336
TGF1a,MAPKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202337
TGF1a,MEK,activation,phosphorylation,pp,-->,hsa04620,hsa046202338
TGF1a,MEK_7,activation,phosphorylation,pp,-->,hsa04620,hsa046202339
TGF1a,MKK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202340
TGF1a,PRKMK7,activation,phosphorylation,pp,-->,hsa04620,hsa046202341
TGF1a,SAPKK-4,activation,phosphorylation,pp,-->,hsa04620,hsa046202342
TGF1a,SAPKK4,activation,phosphorylation,pp,-->,hsa04620,hsa046202343
PIK3R5,AKT3,activation,indirect effect,pp,-->,hsa04620,hsa046202344
PIK3R5,MPPH,activation,indirect effect,pp,-->,hsa04620,hsa046202345
PIK3R5,PKB-GAMMA,activation,indirect effect,pp,-->,hsa04620,hsa046202346
PIK3R5,PKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202347
PIK3R5,PRKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202348
PIK3R5,RAC-PK-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202349
PIK3R5,RAC-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202350
PIK3R5,STK-2,activation,indirect effect,pp,-->,hsa04620,hsa046202351
F730038I15Rik,AKT3,activation,indirect effect,pp,-->,hsa04620,hsa046202352
F730038I15Rik,MPPH,activation,indirect effect,pp,-->,hsa04620,hsa046202353
F730038I15Rik,PKB-GAMMA,activation,indirect effect,pp,-->,hsa04620,hsa046202354
F730038I15Rik,PKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202355
F730038I15Rik,PRKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202356
F730038I15Rik,RAC-PK-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202357
F730038I15Rik,RAC-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202358
F730038I15Rik,STK-2,activation,indirect effect,pp,-->,hsa04620,hsa046202359
FOAP-2,AKT3,activation,indirect effect,pp,-->,hsa04620,hsa046202360
FOAP-2,MPPH,activation,indirect effect,pp,-->,hsa04620,hsa046202361
FOAP-2,PKB-GAMMA,activation,indirect effect,pp,-->,hsa04620,hsa046202362
FOAP-2,PKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202363
FOAP-2,PRKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202364
FOAP-2,RAC-PK-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202365
FOAP-2,RAC-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202366
FOAP-2,STK-2,activation,indirect effect,pp,-->,hsa04620,hsa046202367
P101-PI3K,AKT3,activation,indirect effect,pp,-->,hsa04620,hsa046202368
P101-PI3K,MPPH,activation,indirect effect,pp,-->,hsa04620,hsa046202369
P101-PI3K,PKB-GAMMA,activation,indirect effect,pp,-->,hsa04620,hsa046202370
P101-PI3K,PKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202371
P101-PI3K,PRKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202372
P101-PI3K,RAC-PK-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202373
P101-PI3K,RAC-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202374
P101-PI3K,STK-2,activation,indirect effect,pp,-->,hsa04620,hsa046202375
p101,AKT3,activation,indirect effect,pp,-->,hsa04620,hsa046202376
p101,MPPH,activation,indirect effect,pp,-->,hsa04620,hsa046202377
p101,PKB-GAMMA,activation,indirect effect,pp,-->,hsa04620,hsa046202378
p101,PKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202379
p101,PRKBG,activation,indirect effect,pp,-->,hsa04620,hsa046202380
p101,RAC-PK-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202381
p101,RAC-gamma,activation,indirect effect,pp,-->,hsa04620,hsa046202382
p101,STK-2,activation,indirect effect,pp,-->,hsa04620,hsa046202383
AKT3,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202384
AKT3,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202385
AKT3,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202386
AKT3,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202387
AKT3,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202388
AKT3,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202389
AKT3,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202390
AKT3,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202391
AKT3,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202392
AKT3,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202393
AKT3,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202394
MPPH,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202395
MPPH,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202396
MPPH,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202397
MPPH,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202398
MPPH,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202399
MPPH,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202400
MPPH,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202401
MPPH,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202402
MPPH,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202403
MPPH,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202404
MPPH,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202405
PKB-GAMMA,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202406
PKB-GAMMA,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202407
PKB-GAMMA,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202408
PKB-GAMMA,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202409
PKB-GAMMA,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202410
PKB-GAMMA,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202411
PKB-GAMMA,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202412
PKB-GAMMA,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202413
PKB-GAMMA,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202414
PKB-GAMMA,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202415
PKB-GAMMA,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202416
PKBG,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202417
PKBG,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202418
PKBG,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202419
PKBG,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202420
PKBG,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202421
PKBG,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202422
PKBG,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202423
PKBG,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202424
PKBG,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202425
PKBG,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202426
PKBG,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202427
PRKBG,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202428
PRKBG,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202429
PRKBG,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202430
PRKBG,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202431
PRKBG,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202432
PRKBG,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202433
PRKBG,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202434
PRKBG,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202435
PRKBG,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202436
PRKBG,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202437
PRKBG,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202438
RAC-PK-gamma,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202439
RAC-PK-gamma,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202440
RAC-PK-gamma,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202441
RAC-PK-gamma,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202442
RAC-PK-gamma,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202443
RAC-PK-gamma,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202444
RAC-PK-gamma,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202445
RAC-PK-gamma,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202446
RAC-PK-gamma,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202447
RAC-PK-gamma,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202448
RAC-PK-gamma,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202449
RAC-gamma,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202450
RAC-gamma,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202451
RAC-gamma,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202452
RAC-gamma,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202453
RAC-gamma,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202454
RAC-gamma,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202455
RAC-gamma,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202456
RAC-gamma,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202457
RAC-gamma,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202458
RAC-gamma,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202459
RAC-gamma,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202460
STK-2,NFKB1,activation,indirect effect,pp,-->,hsa04620,hsa046202461
STK-2,EBP-1,activation,indirect effect,pp,-->,hsa04620,hsa046202462
STK-2,KBF1,activation,indirect effect,pp,-->,hsa04620,hsa046202463
STK-2,NF-kB1,activation,indirect effect,pp,-->,hsa04620,hsa046202464
STK-2,NF-kappa-B,activation,indirect effect,pp,-->,hsa04620,hsa046202465
STK-2,NF-kappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202466
STK-2,NFKB-p105,activation,indirect effect,pp,-->,hsa04620,hsa046202467
STK-2,NFKB-p50,activation,indirect effect,pp,-->,hsa04620,hsa046202468
STK-2,NFkappaB,activation,indirect effect,pp,-->,hsa04620,hsa046202469
STK-2,p105,activation,indirect effect,pp,-->,hsa04620,hsa046202470
STK-2,p50,activation,indirect effect,pp,-->,hsa04620,hsa046202471
TLR2,RAC1,activation,,pp,-->,hsa04620,hsa046202472
TLR2,Rac-1,activation,,pp,-->,hsa04620,hsa046202473
TLR2,TC-25,activation,,pp,-->,hsa04620,hsa046202474
TLR2,p21-Rac1,activation,,pp,-->,hsa04620,hsa046202475
CD282,RAC1,activation,,pp,-->,hsa04620,hsa046202476
CD282,Rac-1,activation,,pp,-->,hsa04620,hsa046202477
CD282,TC-25,activation,,pp,-->,hsa04620,hsa046202478
CD282,p21-Rac1,activation,,pp,-->,hsa04620,hsa046202479
TIL4,RAC1,activation,,pp,-->,hsa04620,hsa046202480
TIL4,Rac-1,activation,,pp,-->,hsa04620,hsa046202481
TIL4,TC-25,activation,,pp,-->,hsa04620,hsa046202482
TIL4,p21-Rac1,activation,,pp,-->,hsa04620,hsa046202483
TOLLIP,TIRAP,,,pp,,hsa04620,hsa046202484
TOLLIP,BACTS1,,,pp,,hsa04620,hsa046202485
TOLLIP,Mal,,,pp,,hsa04620,hsa046202486
TOLLIP,MyD88-2,,,pp,,hsa04620,hsa046202487
TOLLIP,wyatt,,,pp,,hsa04620,hsa046202488
IL-1RAcPIP,TIRAP,,,pp,,hsa04620,hsa046202489
IL-1RAcPIP,BACTS1,,,pp,,hsa04620,hsa046202490
IL-1RAcPIP,Mal,,,pp,,hsa04620,hsa046202491
IL-1RAcPIP,MyD88-2,,,pp,,hsa04620,hsa046202492
IL-1RAcPIP,wyatt,,,pp,,hsa04620,hsa046202493
TIRAP,MYD88,,,pp,,hsa04620,hsa046202494
TIRAP,MYD88D,,,pp,,hsa04620,hsa046202495
BACTS1,MYD88,,,pp,,hsa04620,hsa046202496
BACTS1,MYD88D,,,pp,,hsa04620,hsa046202497
Mal,MYD88,,,pp,,hsa04620,hsa046202498
Mal,MYD88D,,,pp,,hsa04620,hsa046202499
MyD88-2,MYD88,,,pp,,hsa04620,hsa046202500
MyD88-2,MYD88D,,,pp,,hsa04620,hsa046202501
wyatt,MYD88,,,pp,,hsa04620,hsa046202502
wyatt,MYD88D,,,pp,,hsa04620,hsa046202503
TLR2,TOLLIP,,,pp,,hsa04620,hsa046202504
TLR2,IL-1RAcPIP,,,pp,,hsa04620,hsa046202505
CD282,TOLLIP,,,pp,,hsa04620,hsa046202506
CD282,IL-1RAcPIP,,,pp,,hsa04620,hsa046202507
TIL4,TOLLIP,,,pp,,hsa04620,hsa046202508
TIL4,IL-1RAcPIP,,,pp,,hsa04620,hsa046202509
TLR2,TOLLIP,,,pp,,hsa04620,hsa046202510
TLR2,IL-1RAcPIP,,,pp,,hsa04620,hsa046202511
CD282,TOLLIP,,,pp,,hsa04620,hsa046202512
CD282,IL-1RAcPIP,,,pp,,hsa04620,hsa046202513
TIL4,TOLLIP,,,pp,,hsa04620,hsa046202514
TIL4,IL-1RAcPIP,,,pp,,hsa04620,hsa046202515
IRAK1,IRAK4,,,pp,,hsa04620,hsa046202516
IRAK1,IPD1,,,pp,,hsa04620,hsa046202517
IRAK1,IRAK-4,,,pp,,hsa04620,hsa046202518
IRAK1,NY-REN-64,,,pp,,hsa04620,hsa046202519
IRAK1,REN64,,,pp,,hsa04620,hsa046202520
